frame,timestamp_s,brightness,saturation,edge_density,top_edge_density,bottom_edge_density,histogram_change,motion_score,scene_cut
1268,42.2667,111.4408,126.2013,0.031375,0.027817,0.018937,0.013677,1.127557,0
1269,42.3,109.943,128.6355,0.031201,0.027763,0.019725,0.029012,2.962651,0
1270,42.3333,106.509,133.9805,0.035594,0.027714,0.024951,0.086249,5.486667,0
1271,42.3667,106.2698,134.0049,0.034831,0.027748,0.024823,0.032959,1.551576,0
1272,42.4,105.904,134.1571,0.037833,0.028435,0.026497,0.028107,1.830458,0
1273,42.4333,105.9561,134.0084,0.037172,0.028272,0.026039,0.013781,0.199756,0
1274,42.4667,105.8934,133.9964,0.037146,0.027753,0.025709,0.01335,0.400442,0
1275,42.5,105.963,133.7524,0.038078,0.027743,0.025305,0.025244,1.269819,0
1276,42.5333,106.696,132.1877,0.039324,0.025657,0.027359,0.062658,2.772082,0
1277,42.5667,107.0887,131.4219,0.037154,0.026018,0.024867,0.04892,2.427764,0
1278,42.6,107.2856,131.6864,0.038446,0.026804,0.025591,0.064225,2.018338,0
1279,42.6333,107.6587,132.9463,0.036267,0.0259,0.022887,0.058139,1.723069,0
1280,42.6667,107.4559,133.5908,0.036846,0.026171,0.023335,0.022313,1.677162,0
1281,42.7,107.4056,133.6948,0.036749,0.026236,0.024025,0.017635,0.916196,0
1282,42.7333,107.3966,133.7024,0.036797,0.026231,0.02402,0.003883,0.007545,0
1283,42.7667,107.3942,133.7721,0.036802,0.026226,0.02402,0.007694,0.007205,0
1284,42.8,107.5129,133.8043,0.03602,0.025816,0.023099,0.018264,0.646785,0
1285,42.8333,107.1862,133.7305,0.036449,0.028613,0.022651,0.037705,2.283309,0
1286,42.8667,107.3088,133.6546,0.036326,0.028974,0.022823,0.022129,1.125427,0
1287,42.9,107.0985,134.0665,0.037579,0.030649,0.023848,0.024716,0.765173,0
1288,42.9333,107.233,134.0062,0.036354,0.030274,0.023744,0.020171,0.380834,0
1289,42.9667,107.0145,134.3589,0.037618,0.031168,0.024035,0.02299,0.754881,0
1290,43.0,107.0834,134.2568,0.036974,0.031935,0.024104,0.023954,0.117456,0
1291,43.0333,106.8738,134.5415,0.037499,0.032439,0.024345,0.020574,0.387868,0
1292,43.0667,106.9011,134.5845,0.037039,0.032824,0.023902,0.020195,0.385454,0
1293,43.1,106.8013,134.7938,0.037457,0.032587,0.023493,0.015887,0.40482,0
1294,43.1333,106.7999,134.8056,0.037458,0.032592,0.023488,0.002111,0.002509,0
1295,43.1667,106.7843,134.8577,0.037408,0.032681,0.023729,0.005919,0.009453,0
1296,43.2,106.7749,134.8813,0.037427,0.03274,0.023705,0.003937,0.00714,0
1297,43.2333,106.7734,134.9064,0.037458,0.03275,0.023734,0.003852,0.004976,0
1298,43.2667,106.7672,134.921,0.037477,0.032745,0.023596,0.002566,0.006187,0
1299,43.3,106.7617,134.9428,0.037385,0.03278,0.023572,0.006099,0.0037,0
1300,43.3333,107.0332,134.6831,0.036503,0.031332,0.024035,0.02917,0.755365,0
1301,43.3667,107.244,134.0853,0.036064,0.029078,0.023389,0.029284,1.065928,0
1302,43.4,107.3109,134.5353,0.036206,0.028499,0.02404,0.019294,0.742768,0
1303,43.4333,107.453,134.4035,0.035726,0.027313,0.022798,0.019376,1.331831,0
1304,43.4667,107.1687,134.5297,0.03645,0.026152,0.023138,0.039274,1.941089,0
1305,43.5,106.9599,134.1023,0.037094,0.02675,0.023631,0.031712,1.652323,0
1306,43.5333,106.9267,133.4137,0.038509,0.026344,0.025685,0.039182,1.817319,0
1307,43.5667,106.9207,133.4318,0.038434,0.026339,0.02534,0.008423,0.015488,0
1308,43.6,106.9159,133.4433,0.038389,0.026344,0.025512,0.004407,0.013084,0
1309,43.6333,106.9204,133.4381,0.038405,0.026339,0.025576,0.002443,0.009392,0
1310,43.6667,106.9159,133.4438,0.03835,0.026335,0.025596,0.002743,0.007775,0
1311,43.7,106.9138,133.4471,0.038326,0.026335,0.025517,0.003122,0.009125,0
1312,43.7333,106.9074,133.4465,0.038398,0.026354,0.02565,0.003862,0.009671,0
1313,43.7667,106.9083,133.4419,0.038503,0.026344,0.025808,0.003645,0.007385,0
1314,43.8,106.9078,133.451,0.038301,0.026354,0.025438,0.00286,0.012625,0
1315,43.8333,107.037,133.1649,0.038391,0.026162,0.02596,0.015412,0.096014,0
1316,43.8667,107.0362,133.1686,0.038383,0.026152,0.02596,0.001644,0.003142,0
1317,43.9,107.0206,133.2186,0.038101,0.026152,0.025621,0.004918,0.006972,0
1318,43.9333,107.0086,133.2491,0.037938,0.026157,0.025625,0.004519,0.010461,0
1319,43.9667,106.9787,133.3698,0.037402,0.026157,0.025611,0.007862,0.013039,0
1320,44.0,106.937,133.5376,0.037094,0.026157,0.025561,0.009944,0.01273,0
1321,44.0333,106.932,133.5463,0.037121,0.026162,0.025936,0.004346,0.009486,0
1322,44.0667,106.9257,133.5585,0.037221,0.026166,0.025941,0.004569,0.011325,0
1323,44.1,105.1213,137.4898,0.035701,0.026176,0.025941,0.02233,0.064041,0
1324,44.1333,105.1178,137.4947,0.035709,0.026171,0.025941,0.001435,0.005057,0
1325,44.1667,105.1196,137.49,0.035636,0.026171,0.025601,0.003205,0.003853,0
1326,44.2,105.1146,137.4977,0.035696,0.026171,0.025941,0.002595,0.005038,0
1327,44.2333,105.2421,137.2225,0.035309,0.026053,0.026729,0.014151,0.199404,0
1328,44.2667,105.4543,137.1463,0.035728,0.026834,0.02632,0.01478,0.502203,0
1329,44.3,105.479,137.164,0.036517,0.026651,0.026236,0.014314,0.298778,0
1330,44.3333,105.756,136.8133,0.03572,0.026364,0.025921,0.015367,0.353305,0
1331,44.3667,106.7295,135.8227,0.035153,0.025143,0.025291,0.030799,1.278242,0
1332,44.4,106.9392,135.6229,0.035893,0.025479,0.026428,0.019168,0.540094,0
1333,44.4333,106.9333,135.6356,0.035655,0.025494,0.026325,0.004106,0.009775,0
1334,44.4667,106.9332,135.6342,0.035696,0.025494,0.02633,0.002337,0.002233,0
1335,44.5,106.9324,135.6399,0.035705,0.025494,0.02633,0.001709,0.006087,0
1336,44.5333,106.9285,135.6443,0.035712,0.025494,0.026325,0.001402,0.007221,0
1337,44.5667,106.9278,135.6496,0.035705,0.025494,0.026325,0.001402,0.006178,0
1338,44.6,106.9258,135.6535,0.035676,0.025494,0.026325,0.00156,0.002956,0
1339,44.6333,106.9259,135.6534,0.035676,0.025494,0.026325,6e-06,0.002506,0
1340,44.6667,106.9256,135.6537,0.035676,0.025494,0.026325,4e-06,0.002529,0
